date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:40:35	1164/1164	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-analogos/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/plc-5/modulos-analogos/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-analogos/)
08:40:36	756/756	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:36%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/223	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/223.json	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-analogos/)
08:40:38	1149/1149	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-cpu/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/plc-5/modulos-cpu/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-cpu/)
08:40:39	741/741	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:39%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/221	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/221.json	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-cpu/)
08:40:40	1187/1187	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-de-comunicacion/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/plc-5/modulos-de-comunicacion/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-de-comunicacion/)
08:40:42	782/782	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:41%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/224	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/224.json	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-de-comunicacion/)
08:40:43	1149/1149	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-i-o/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/plc-5/modulos-i-o/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-i-o/)
08:40:45	742/742	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:44%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/222	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/222.json	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/modulos-i-o/)
08:40:47	723/723	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:46%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/225	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/225.json	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/racks/)
08:40:48	1131/1131	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/plc-5/racks/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/plc-5/racks/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/racks/)
08:40:50	735/735	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:49%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/227	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/227.json	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/otros-plc-5/)
08:40:50	1137/1137	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/plc-5/otros-plc-5/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/plc-5/otros-plc-5/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/plc-5/otros-plc-5/)
08:40:51	1131/1131	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/)
08:40:52	719/719	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:52%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/71	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/71.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/)
08:40:55	747/747	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:54%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/234	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/234.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/fuentes-slc-500/)
08:40:55	1147/1147	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/fuentes-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/fuentes-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/fuentes-slc-500/)
08:40:56	1174/1174	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-analogos-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/modulos-analogos-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-analogos-slc-500/)
08:40:57	774/774	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:57%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/231	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/231.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-analogos-slc-500/)
08:41:00	759/759	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:40:59%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/229	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/229.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-cpu-slc-500/)
08:41:01	1159/1159	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-cpu-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/modulos-cpu-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-cpu-slc-500/)
08:41:01	1197/1197	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-de-comunicacion-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/modulos-de-comunicacion-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-de-comunicacion-slc-500/)
08:41:02	800/800	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:02%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/232	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/232.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-de-comunicacion-slc-500/)
08:41:05	760/760	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:04%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/230	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/230.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-i-o-slc-500/)
08:41:06	1159/1159	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-i-o-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/modulos-i-o-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/modulos-i-o-slc-500/)
08:41:08	741/741	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:07%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/233	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/233.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/racks-slc-500/)
08:41:09	1141/1141	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/racks-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/racks-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/racks-slc-500/)
08:41:09	1141/1141	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/slc-500/otros-slc-500/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/slc-500/otros-slc-500/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/otros-slc-500/)
08:41:10	741/741	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:10%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/235	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/235.json	(from https://plcdelnorte.com/categoria-producto/plc/slc-500/otros-slc-500/)
08:41:12	1140/1140	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/micrologix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/micrologix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/)
08:41:13	728/728	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:13%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/66	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/66.json	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/)
08:41:16	722/722	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:15%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/236	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/236.json	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/cpu/)
08:41:17	1130/1130	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/micrologix/cpu/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/micrologix/cpu/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/cpu/)
08:41:19	783/783	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:18%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/238	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/238.json	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/modulos-analogos-micrologix/)
08:41:20	1180/1180	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/micrologix/modulos-analogos-micrologix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/micrologix/modulos-analogos-micrologix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/modulos-analogos-micrologix/)
08:41:21	1165/1165	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/micrologix/modulos-i-o-micrologix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/micrologix/modulos-i-o-micrologix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/modulos-i-o-micrologix/)
08:41:22	769/769	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:21%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/237	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/237.json	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/modulos-i-o-micrologix/)
08:41:25	1147/1147	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/micrologix/otros-micrologix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/micrologix/otros-micrologix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/otros-micrologix/)
08:41:26	750/750	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:25%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/239	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/239.json	(from https://plcdelnorte.com/categoria-producto/plc/micrologix/otros-micrologix/)
08:41:29	726/726	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:28%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/219	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/219.json	(from https://plcdelnorte.com/categoria-producto/plc/flex-i-o/)
08:41:30	1134/1134	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/flex-i-o/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/flex-i-o/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/flex-i-o/)
08:41:30	1137/1137	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/point-i-o/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/point-i-o/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/point-i-o/)
08:41:32	729/729	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:31%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/220	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/220.json	(from https://plcdelnorte.com/categoria-producto/plc/point-i-o/)
08:41:35	734/734	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:35%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/59	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/59.json	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/)
08:41:37	591007/591007	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:41:37%20GMT	https://plcdelnorte.com/categoria-producto/plc/compactlogix/?add-to-cart=3016	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/indexfe64.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/)
08:41:37	2284/2284	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/compactlogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/)
08:41:38	1184/1184	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-analogos-compactlogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-analogos-compactlogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-analogos-compactlogix/)
08:41:39	789/789	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:38%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/252	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/252.json	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-analogos-compactlogix/)
08:41:42	1169/1169	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-cpu-compactlogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-cpu-compactlogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-cpu-compactlogix/)
08:41:43	774/774	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:42%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/250	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/250.json	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-cpu-compactlogix/)
08:41:45	1207/1207	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-de-comunicacion-compactlogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-de-comunicacion-compactlogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-de-comunicacion-compactlogix/)
08:41:46	815/815	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:45%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/253	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/253.json	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-de-comunicacion-compactlogix/)
08:41:49	775/775	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:48%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/251	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/251.json	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-i-o-compactlogix/)
08:41:50	1169/1169	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-i-o-compactlogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-i-o-compactlogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/modulos-i-o-compactlogix/)
08:41:51	1151/1151	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/compactlogix/otros-compactlogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/compactlogix/otros-compactlogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/otros-compactlogix/)
08:41:52	756/756	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:52%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/254	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/254.json	(from https://plcdelnorte.com/categoria-producto/plc/compactlogix/otros-compactlogix/)
08:41:53	1146/1146	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/)
08:41:55	734/734	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:54%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/60	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/60.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/)
08:41:58	762/762	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:41:57%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/261	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/261.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/fuentes-controllogix/)
08:42:01	1157/1157	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/fuentes-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/fuentes-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/fuentes-controllogix/)
08:42:01	1184/1184	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-analogos-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/modulos-analogos-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-analogos-controllogix/)
08:42:02	789/789	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:42:02%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/258	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/258.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-analogos-controllogix/)
08:42:04	1169/1169	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-cpu-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/modulos-cpu-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-cpu-controllogix/)
08:42:05	774/774	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:42:05%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/256	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/256.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-cpu-controllogix/)
08:42:07	1207/1207	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-de-comunicacion-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/modulos-de-comunicacion-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-de-comunicacion-controllogix/)
08:42:09	815/815	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:42:08%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/259	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/259.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-de-comunicacion-controllogix/)
08:42:11	775/775	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:42:11%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/257	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/257.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-i-o-controllogix/)
08:42:12	1169/1169	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-i-o-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/modulos-i-o-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/modulos-i-o-controllogix/)
08:42:13	1151/1151	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/racks-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/racks-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/racks-controllogix/)
08:42:14	756/756	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:42:13%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/260	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/260.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/racks-controllogix/)
08:42:16	1151/1151	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b417304e2d935c2876f4e306104e12fe-gzip%22	https://plcdelnorte.com/categoria-producto/plc/controllogix/otros-controllogix/feed/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/controllogix/otros-controllogix/feed/index.html	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/otros-controllogix/)
08:42:17	756/756	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202022%2014:42:16%20GMT	https://plcdelnorte.com/wp-json/wp/v2/product_cat/262	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-json/wp/v2/product_cat/262.json	(from https://plcdelnorte.com/categoria-producto/plc/controllogix/otros-controllogix/)
